id,name,latitude,longitude,country_code
w345748789,Hospital Doutor Zeca Moreira,-3.500109,-42.563091,BR
w346317018,Ambulatório Regional Sul,-23.651458,-46.704747,BR
w346348542,Pronto Socorro Cruz de Prata,-31.759533,-52.348763,BR
w346956403,Hospital Alvorada,-23.65043,-46.709634,BR
w347639701,Hospital São José,-29.050494,-50.148053,BR
w347702342,Hospital Ernesto Dornelles,-30.047937,-51.21245,BR
w349171592,Asssociação Hospitalar Santa Casa de Lins,-21.672183,-49.755602,BR
w349277870,UBSF Coceira,-3.386826,-42.933423,BR
w349310185,Hospital e Maternidade Senhora Santana,-14.069292,-42.491756,BR
w349584043,Hospital de Otorrino de Londrina,-23.322331,-51.157892,BR
w349595513,Unidade de Pronto Atendimento de São José dos Ausentes,-28.746816,-50.068275,BR
w350239830,Hospital Santo Antônio,-26.91628,-49.058059,BR
w350264460,Hospital Municipal de Caetité Doutor Ricardo de Tadeu Ladeia,-14.061384,-42.493623,BR
w350676924,Programa de Saúde da Família,-13.509716,-42.67568,BR
w351034481,Clínica 24 Horas Alda Chagas Nunes,-10.357706,-37.70261,BR
w351036391,Hospital Universitário da FURB,-26.856698,-49.054006,BR
w351224819,Unidade de Pronto Atendimento 24 Horas,-27.504436,-48.654392,BR
w351250947,Unidade de Pronto Atendimento Luzita,-23.699327,-46.507147,BR
w351751095,Unidade de Pronto Atendimento - UPA Tipo III Doutora Maria de Fátima Silveira de Oliveira,-14.065775,-42.4796,BR
w351927681,Hospital Regional de Assis,-22.660276,-50.40994,BR
w352006320,Hospital e Maternidade de Assis,-22.660167,-50.398123,BR
w352049116,Hospital Divina Providência,-1.360274,-48.34293,BR
w352331331,Hospital Municipal de Pindaí,-14.489796,-42.689654,BR
w352334454,Hospital Padre Colombo,-2.634072,-56.745193,BR
w352358974,Hospital Municipal de Aloândia,-17.727528,-49.482437,BR
w353060078,Centro de Atenção Integral à Saúde Clemente Ferreira,-21.636146,-49.773398,BR
w353224503,Clínica Especializada Coronel Mota,2.823816,-60.671194,BR
w353224891,Hospital Geral de Roraima,2.833149,-60.688496,BR
w353276807,Hospital Regional de Jundiaí,-23.182384,-46.889837,BR
w353463671,Domingo Lopez,-3.58095,-42.607794,BR
w353491145,Hospital Moinhos de Vento,-30.025624,-51.20818,BR
w353544112,Emergency Health Centre,-1.462688,-48.487281,BR
w353853046,Hospital Nossa Senhora da Saúde de Dom Silverio,-20.166302,-42.967779,BR
w354195404,Pronto Socorro,-20.325225,-48.318848,BR
w354195405,Santa Casa de Misericórdia de Guaíra,-20.326021,-48.318712,BR
w355183710,Santa Casa de Assis,-22.659895,-50.409125,BR
w355279993,Hospital São José,-27.743871,-49.94488,BR
w355383539,Hospital de Caridade e Maternidade São José,-28.017296,-49.592325,BR
w355540428,Pronto Atendimento,-20.348222,-41.637914,BR
w355735053,Unidade de Pronto Atendimento Albert Sabin (Fazendinha),-25.477681,-49.327817,BR
w356077567,Hospital da Policia Militar Comandante Lara Ribas,-27.59515,-48.54233,BR
w356127405,Hospital Santa Cruz,-25.444587,-49.290766,BR
w356127417,Hospital de Caridade Coração de Jesus,-28.292739,-49.930282,BR
w356136822,Hospital da Cruz Vermelha,-25.437547,-49.289046,BR
w356137780,Hospital Geral de Curitiba,-25.439153,-49.289991,BR
w356138289,Hospital Vita Batel,-25.437519,-49.286683,BR
w356382873,Emergency Health Centre,-21.22043,-43.765785,BR
w356622669,Hospital Nossa Senhora dos Prazeres,-27.818206,-50.328011,BR
w356723156,Hospital do Coração,-23.573063,-46.643617,BR
w357170301,Hospital e Maternidade Brígida,-25.461925,-49.288183,BR
w357570514,Hospital Santa Cruz,-23.597453,-46.632524,BR
w357803375,Hospital de Ibatiba,-20.23881,-41.507229,BR
w358398281,Hospital Regional Jofre Cohen,-2.621382,-56.726948,BR
w358436712,Hospital Infantil Seara do Bem,-27.797127,-50.304858,BR
w359361552,Emergency Health Centre,-9.411482,-36.083904,BR
w359675997,Hospital Infantil Arlinda Marques,-7.129718,-34.875023,BR
w360056502,Hospital Doutor Hélio Anjos Ortiz,-27.291263,-50.590781,BR
w360077210,Hospital Frei Rogério,-27.284357,-50.576405,BR
w360390367,Santa Casa de Santo Antônio de Posse (desativada),-22.608445,-46.922225,BR
w360399487,Hospital Dia do Pulmão,-26.8945,-49.085179,BR
w360439813,Hospital Wilson Rosado,-5.186987,-37.346232,BR
w360579829,HSVP - Hospital São Vicente de Paulo,-27.781171,-54.238218,BR
w360765622,Unidade de Pronto-Atendimento Doutora Maria Gorete dos Santos,-27.821206,-50.3137,BR
w360919652,Unidade de Saúde do Paraíso dos Pássaros,-1.405138,-48.481676,BR
w361066510,Hospital Ortopédico de Goiânia,-16.677756,-49.2727,BR
w361090973,Hospital Misericórdia,-26.725501,-49.068519,BR
w361183905,Hospital Municipal Modesto de Carvalho,-18.412768,-49.207094,BR
w361350959,Hospital das Clínicas Gaspar Vianna,-1.422899,-48.462442,BR
w361351611,Hospital de Aeronáutica de Belém,-1.422401,-48.447541,BR
w361564226,Irmandade da Santa Casa de Misericórdia de Pederneiras,-22.350867,-48.780411,BR
w361988839,Hospital Samaritano,-18.894362,-41.949149,BR
w361990592,Hospital Universitário de Sergipe,-10.894219,-37.06387,BR
w361992282,Unidade de Pronto Atendimento,-19.820135,-41.439282,BR
w362138513,Maternidade Nossa Senhora de Lourdes,-10.921311,-37.081865,BR
w362271798,Santa Casa de Misericórdia do Pará,-1.440514,-48.481752,BR
w362292177,Hospital Pitangueiras,-23.202187,-46.883609,BR
w362306222,Hospital Araújo Jorge,-16.676996,-49.24686,BR
w363004051,Instituto de Tratamento do Câncer Infantil,-23.55196,-46.677032,BR
w363246226,Emergency Health Centre,-10.695708,-37.029499,BR
w364152410,Hospital Estadual João Paulo II,-20.806907,-49.35969,BR
w364195573,Hospital Beneficência Portuguesa,-20.822341,-49.390359,BR
w364220901,Hospital Santa Helena,-20.81623,-49.384302,BR
w364220902,Hospital de Olhos,-20.817323,-49.385798,BR
w364240141,Hospital Municipal de Vigia,-0.862533,-48.141938,BR
w364822999,Hospital Regional do Alto Tietê,-23.540998,-46.291493,BR
w364838393,Santa Casa de Misericordia de Lavras,-21.244728,-44.999555,BR
w365034747,Hospital São Francisco de Assis,-16.677584,-49.270611,BR
w365055861,Urológica,-19.928292,-43.931111,BR
w365612727,Emergency Health Centre,-2.699615,-59.700341,BR
w365896954,Hospital de Itabaianinha,-11.271445,-37.794816,BR
w366357950,Hospital de Praia Brava,-23.003729,-44.479276,BR
w366483549,Pronto Socorro - Zona Leste,-23.971373,-46.301853,BR
w366522881,Pró Otorrino - Otorrinolaringologia,-23.763199,-53.318436,BR
w366527397,Promater - Obstetrícia e Ginecologia,-23.765153,-53.318553,BR
w366601190,Unidade Básica de Saúde Dr. Borborema,-4.45659,-43.880627,BR
w366601657,Hospital São Francisco,-20.339861,-40.390076,BR
w366608156,USF Humberto Coelho,-21.912375,-47.626351,BR
w366657900,Emergency Health Centre,-29.477874,-54.228576,BR
w366831017,CAM - Centro de Assistência Mádica;CAM - Centro Asistência Médica,-4.458534,-43.88557,BR
w366906438,Hospital Geral Municipal,-4.454038,-43.894038,BR
w367895445,Santa Casa de Misericórdia de Lorena,-22.734545,-45.12014,BR
w368281684,Hospital Adventista do Pênfigo,-20.546476,-54.663273,BR
w368706818,CAV Central de Atendimento ao Viajante,-19.934331,-43.933346,BR
w368945085,Hospital Evangélico de Londrina,-23.326506,-51.160695,BR
w369142267,Hospital São Lucas,-18.851406,-41.946584,BR
w369142781,Unimed,-26.479709,-49.026955,BR
w369245611,Clinical Center,-8.095652,-34.886241,BR
w369574806,Hospital do Oeste,-12.125567,-45.000386,BR
w369590914,São Bernardo Apart Hospital,-19.518454,-40.606237,BR
w369611470,Hospital Regional de Propriá São Vicente de Paula,-10.215711,-36.840674,BR
w369661995,Barra D'Or,-22.983347,-43.367128,BR
w369787169,Hospital Alemão Oswaldo Cruz,-23.569286,-46.643004,BR
w370167477,Unidade Mista de Saúde João Batista da Silva,-18.516428,-49.501004,BR
w370478358,Maternidade Maria Amélia Buarque de Holanda,-22.908887,-43.191312,BR
w370478361,Centro de Diagnóstico por Imagem (Rio Imagem),-22.905983,-43.192081,BR
w370793899,Unidade de Urgência Lindinalva Alves de Barros,-9.598516,-35.96167,BR
w370804885,Hospital de Caridade de Canela,-29.360817,-50.808137,BR
w371393461,Hospital das Clínicas Sul,-23.238046,-45.909327,BR
w371602632,Hospital Dom Pedro de Alcântara (HDPA),-12.249506,-38.956225,BR
w371953898,Hospital Municipal Odin Melo,-13.252789,-41.658998,BR
w371980083,Hospital São Caetano,-23.618872,-46.572444,BR
w372522050,Hospital Doutor Adolfo Bezerra de Menezes,-20.793338,-49.38123,BR
w372535694,Hospital Restinga e Extremo-Sul,-30.14248,-51.128878,BR
w372987150,Hospital Nossa Senhora das Mercês,-26.984193,-53.538782,BR
w373489111,Emergency Health Centre,-16.198138,-52.178248,BR
w373724133,Hospital São Vicente de Paulo,-20.249699,-43.80651,BR
w373920734,SEOPE - Seu Hosptial de Olhos,-8.066501,-34.895023,BR
w373920872,Emergency Health Centre,-8.067561,-34.894509,BR
w373920962,Emergency Health Centre,-8.067019,-34.893336,BR
w373924864,Emergency Health Centre,-8.066537,-34.890367,BR
w374140190,Emergency Health Centre,-8.059823,-34.882977,BR
w374167019,UPA 24 Horas,-3.87847,-38.674173,BR
w374182770,Hospital de Caridade São Vicente de Paulo,-23.183967,-46.88985,BR
w374893264,Hospital Estadual Bauru Doutor Arnaldo Prado Curvêllo,-22.339294,-49.028211,BR
w375112778,Hospital São Rafael,-12.927767,-38.430068,BR
w375113351,Hospital Municipal João Velloso,-20.004685,-50.370794,BR
w375138492,Hospital Antônio Bezerra de Farias,-20.332713,-40.299028,BR
w375229585,PSF,-17.729754,-49.811581,BR
w375322222,Emergency Health Centre,-21.195773,-46.979885,BR
w375707365,Hospital da Providência,-23.554337,-51.460287,BR
w375751719,Emergency Health Centre,-8.062896,-34.898804,BR
w375751731,Emergency Health Centre,-8.062633,-34.899624,BR
w375751738,Emergency Health Centre,-8.062935,-34.899869,BR
w375751743,Emergency Health Centre,-8.062623,-34.899729,BR
w375751772,Emergency Health Centre,-8.06277,-34.898342,BR
w375751794,Emergency Health Centre,-8.062896,-34.900004,BR
w375751812,Emergency Health Centre,-8.062906,-34.900163,BR
w375751848,Emergency Health Centre,-8.06261,-34.898798,BR
w375751860,Emergency Health Centre,-8.063254,-34.900145,BR
w375751899,Real Hospital Português,-8.064395,-34.898157,BR
w375751918,Emergency Health Centre,-8.062625,-34.899535,BR
w375751927,Emergency Health Centre,-8.063076,-34.899253,BR
w375751928,Emergency Health Centre,-8.063141,-34.900138,BR
w375751942,Emergency Health Centre,-8.062758,-34.898753,BR
w375804235,Emergency Health Centre,-8.060848,-34.897332,BR
w375804274,Emergency Health Centre,-8.055687,-34.894541,BR
w375804294,Hospital Ilha do Leite,-8.063872,-34.895182,BR
w375804307,Emergency Health Centre,-8.063127,-34.895354,BR
w375804337,Emergency Health Centre,-8.064968,-34.894347,BR
w375805201,Emergency Health Centre,-8.063857,-34.89187,BR
w375805266,Emergency Health Centre,-8.063757,-34.891737,BR
w375936648,ESF,-21.186622,-46.974605,BR
w375961248,Unidade de Saúde da Família e Centro de Especialidades Odontológicas Dr. Fernando Filgueiras,-12.954116,-38.437839,BR
w375977786,Hospital Municipal Doutor Cármino Caricchio,-23.533119,-46.566394,BR
w376145864,Posto Médico,-20.213155,-43.199918,BR
w376278402,"Unidade de Saúde ""YOLANDA CÂNDIDA FERREIRA""",-20.232623,-43.022088,BR
w376360206,Hospital CASSEMS,-22.531984,-55.714479,BR
w376371826,Hospital Cristo Rei,-20.2809,-42.341737,BR
w376478172,Hospital Municipal,-26.259798,-53.637271,BR
w376529452,Unidade Sanitária Solange Campanha,-20.608694,-41.204239,BR
w376581081,"Pronto Socorro da COCLândia ""Dr. Edimilson Gigante""",-21.200946,-47.79649,BR
w376722036,ONCOLESTE,-18.837472,-41.910969,BR
w376990567,Hospital Manoel Victorino,-12.972179,-38.501913,BR
w377121116,Hospital Regional Biguaçu Helmuth Nass,-27.491171,-48.673579,BR
w377295220,Hospital Professor Carvalho Luz,-12.972091,-38.50342,BR
w377660775,UPA Mater Dei,-23.327404,-51.157397,BR
w377681779,PSF Chã de Solânea,-6.769822,-35.654797,BR
w378076636,Emergency Health Centre,-6.532596,-35.737828,BR
w378346175,Hospital Nossa Senhora da Conceição,-20.228256,-42.648631,BR
w378383842,Emergency Health Centre,-8.062085,-34.888205,BR
w378403413,UPA - Araruama,-22.862136,-42.330402,BR
w378669259,Hospital Escola São Francisco de Assis,-22.909143,-43.201358,BR
w379239265,Emergency Health Centre,-8.039026,-34.90432,BR
w379393729,Hospital Municipal São Pio X,-17.032423,-48.301425,BR
w379393761,Hospital Evangélico,-16.443795,-51.121068,BR
w379393765,Hospital São Paulo,-16.440642,-51.119683,BR
w379393766,Hospital Cristo Rendentor,-16.442306,-51.117844,BR
w379485495,Hospital Nossa Senhora da Conceição,-28.480178,-49.002527,BR
w379490897,UPA,-12.411445,-41.776241,BR
w379567633,Emergency Health Centre,-16.625226,-51.092725,BR
w379786072,Emergency Health Centre,-8.334885,-36.418057,BR
w379798097,Hospital Júlio Alves de Lira,-8.333157,-36.41926,BR
w379807391,Consultório Radiodiagnostico da Bahia CRCB,-12.979292,-38.508374,BR
w379959382,Hospital Municipal,-6.75585,-35.670718,BR
w380253520,Centro Integrado de Saúde Doutor Memória,-4.090335,-38.485482,BR
w380335770,Hospital e Maternidade Venâncio Raimundo de Sousa,-4.097734,-38.487182,BR
w380384271,Hospital Unimed Santa Maria,-29.686408,-53.816353,BR
w380652339,Emergency Health Centre,-8.055515,-34.884546,BR
w380652574,SEVS Executiva de Vigilância à Saúde,-8.051373,-34.887484,BR
w380652623,Emergency Health Centre,-8.055686,-34.884245,BR
w380652679,Emergency Health Centre,-8.056462,-34.885123,BR
w380658560,Emergency Health Centre,-8.059694,-34.889344,BR
w380658649,Emergency Health Centre,-8.059606,-34.889466,BR
w380658763,Emergency Health Centre,-8.060984,-34.887854,BR
w380658793,Hapvida,-8.059339,-34.889171,BR
w380658804,Emergency Health Centre,-8.059684,-34.889147,BR
w380679801,Hospital Santa Cruz,-18.996229,-46.301409,BR
w380681312,Emergency Health Centre,-8.052906,-34.886334,BR
w380681387,Emergency Health Centre,-8.054955,-34.889843,BR
w380681511,Emergency Health Centre,-8.053033,-34.888152,BR
w380681542,Hapvida Fisioterapia Parque Amorim,-8.052077,-34.893939,BR
w380681595,Hapvida Imagem,-8.052258,-34.894062,BR
w380765342,Unidade de Pronto Atendimento de Araucária,-25.60178,-49.369794,BR
w380870447,Unidade de Pronto Atendimento São Vicente de Paulo,-11.182601,-38.000398,BR
w380890121,Emergency Health Centre,-8.062379,-34.890344,BR
w380890165,Emergency Health Centre,-8.057999,-34.893122,BR
w380890406,Emergency Health Centre,-8.05737,-34.894148,BR
w381032175,Emergency Health Centre,-16.840174,-49.538906,BR
w381238269,Hospital e Maternidade Nossa Senhora de Nazaré,2.83014,-60.667215,BR
w381485471,Hospital Municipal de Matrinchã,-15.438473,-50.744387,BR
w381540076,Hospital de Caridade São Pedro D'Alcântara,-15.932837,-50.141822,BR
w381588813,Hospital e Maternidade Nosso Senhor dos Passos,-11.011901,-37.199648,BR
w381803537,Hospital Doutor Francisco Rollemberg,-9.921662,-37.276931,BR
w381930410,Hospital de Caridade Alcides Brum,-29.693072,-53.806302,BR
w382134401,UPA 24 Horas Dona Zumira Soares,-9.798462,-37.681356,BR
w382248540,Hospital São Luis,-23.289106,-47.680534,BR
w382433095,Hospital da Região Leste- HRL,-15.781445,-47.78173,BR
w382436994,Hospital Municipal de Nova Crixás,-14.096223,-50.341125,BR
w382484561,Emergency Health Centre,-16.949904,-50.448548,BR
w382504547,Hospital Municipal de Paraúna,-16.947672,-50.449805,BR
w382598259,Emergency Health Centre,-8.888403,-36.282334,BR
w382599192,Centro de Saúde da Família Santa Luzia,-10.905608,-37.032654,BR
w382744193,Unidade Básica de Saúde Santo Antônio,-20.762026,-49.396351,BR
w382744199,Unidade de Pronto Atendimento Região Norte,-20.777444,-49.403044,BR
w382763990,Barra D'Or,-22.984462,-43.362815,BR
w382763994,Hospital Unimed Rio,-22.989045,-43.363837,BR
w382772109,Clínica de Saúde da Família,-10.591787,-36.949047,BR
w382772111,Hospital de Japaratuba,-10.589261,-36.944117,BR
w382892127,Hospital Daher,-15.84177,-47.885703,BR
w383097744,Hospital e Maternidade Salvalus,-23.546663,-46.604622,BR
w383108203,Maternidade de Itaporanga D'Ajuda,-10.997054,-37.309402,BR
w383197842,Hospital São João de Deus,-10.813431,-37.17169,BR
w383715523,Hospital Regional Governador João Alves Filho,-10.209336,-37.405223,BR
w383837814,Emergency Health Centre,-8.06621,-34.895579,BR
w383837954,Emergency Health Centre,-8.05764,-34.895034,BR
w383837988,Emergency Health Centre,-8.06596,-34.896021,BR
w383838407,Emergency Health Centre,-8.065802,-34.89574,BR
w383838412,Emergency Health Centre,-8.06027,-34.894476,BR
w383923344,Emergency Health Centre,-8.048765,-34.890189,BR
w383923376,Hospital de Fraturas,-8.051558,-34.893652,BR
w383923409,Emergency Health Centre,-8.046822,-34.888992,BR
w383923831,Emergency Health Centre,-8.048035,-34.888486,BR
w383934439,Emergency Health Centre,-8.052599,-34.88836,BR
w384119904,Emergency Health Centre,-9.372511,-36.374513,BR
w384204433,Santa Casa de Misericórdia de Votuporanga,-20.426093,-49.978766,BR
w384461955,Hospital CASSEMS,-22.243113,-53.346202,BR
w384614645,Hospital Regional Dr Clodolfo Rodrigues de Melo,-9.374709,-37.257457,BR
w384770632,Hospital Santa Joana Recife,-8.052264,-34.897866,BR
w384770677,Emergency Health Centre,-8.05358,-34.897703,BR
w384771225,Policlínica Dr. Sebastião Limeira Guedes,-6.405448,-38.855932,BR
w384870047,Hospital e Maternidade São Lourenço,-23.341787,-52.098462,BR
w384871855,Unidade Básica de Saúde,-23.336223,-52.095095,BR
w384871856,Unidade Básica de Sáude,-23.331743,-52.114544,BR
w384933364,Hospital Especial Domiciliar,-8.036996,-34.899936,BR
w384933569,Hospital de Ortopedia,-8.040158,-34.904192,BR
w385064910,Unidade de Emergencia Doutor Daniel Houly,-9.734473,-36.649008,BR
w385138897,Hospital de Olhos de Pernambuco,-8.066666,-34.895937,BR
w385138898,Hospital Albert Sabin,-8.065798,-34.895186,BR
w385138899,Hospital Esperança,-8.067092,-34.895206,BR
w385138900,Hospital Jayme da Fonte,-8.051273,-34.900509,BR
w385138903,Hospital São Marcos,-8.062405,-34.899721,BR
w385138904,Hospital da Unimed,-8.067537,-34.894488,BR
w385138905,IMIP (Instituto Materno-Infantil de Pernambuco),-8.066866,-34.890745,BR
w385138906,Real Hospital Português de Beneficência em Pernambuco,-8.064556,-34.898992,BR
w385138910,Emergency Health Centre,-8.062331,-34.899635,BR
w385181918,Hospital Eduardo Rabello,-22.897997,-43.536011,BR
w385183993,Policlínica Naval de Campo Grande,-22.86522,-43.583847,BR
w385236526,Emergency Health Centre,-16.45771,-49.96148,BR
